순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
311,9788936464240,11547766,몸앓이,"10,800원",600원,크리스타 볼프  저/정미경 역,창비,"독일 현대문학의 상징, 크리스타 볼프의 후기 대표작 국내 초역
잘 짜인 구성, 짧은 그러나 위대하고 중요한 작품

크리스타 볼프는 독일 분단 시기 동독을 대표하는 작가이자 2차대전 이후 독일 현대문학을 거론할 때 빼놓을 수 없는 중요한 작가이다. 굳건한 사회주의자로 거듭난 볼프는 동독 체제에 대한 기대를 품었으나 정권의 전체주의적 성격에 비판적인 입장을 취하면서 차츰 대립하게 된다. 체제 비판적인 저항 작가로서 분단문학의 기념비적 작품들을 발표하며 확고한 명성을 누리던 그녀는 통일 직후 동독 지식인들을 향한 비판과 한때 비밀경찰에 협력했던 이력을 둘러싼 논쟁에 휩쓸려 쓰라린 내상을 입는다. 

이 짧지만 강렬한 소설은 자전적 체험을 바탕으로, 평생 천착해온 작가 자신의 주제의식을 섬세하고 시적인 문체로 풀어낸다. 한 환자의 병원 체류기라고 할 수 있는 이 작품은 여성 화자의 독백을 통해 과거와 현재, 현실과 환상을 오가며 발병과 수술, 치유의 과정을 다룬다.",2,국내도서-소설/시/희곡
312,9788932021676,4400871,엘제 아씨,"11,700원",650원,아르투어 슈니츨러 저/백종유 역,문학과지성사,"어제의 세계를 소재로 우리의 오늘과 내일을 이야기해놓은 작가
아르투어 슈니츨러

열아홉 살 엘제의 아빠는 변호사로 직무상 배임행위를 하여 형사 소추를 당할 위기에 처했다.  엘제는 배상금을 마련하기 위해 당대 신흥 부르주아 계층의 한 대표자, 예술품 상인 도르스데이를 찾아가 그의 욕망을 충족시키는 대가로 거래를 한다. 

19세기 말 20세기 초, 당대의 찬사와 비난을 한 몸에 받은 슈니츨러는 작가로서 명성과 부를 얻었지만 그 뒷전에는 '외설문학'이란 꼬리표가 항상 그를 따라다녔다.",2,국내도서-소설/시/희곡
313,9788932042503,124849002,루친데,"13,500원",750원,프리드리히 슐레겔 저/박상화 역,문학과지성사,"독일 낭만주의의 대표적 이론가이자 역사가, 철학자인 프리드리히 슐레겔Friedrich Schlegel (1772~1829)이 남긴 유일한 소설 『루친데Lucinde』가 문학과지성사 대산세계문학총서 187번으로 출간되었다.

율리우스와 루친데의 사랑을 편지, 대화, 격언, 에세이 등 여러 형식으로 그려낸 『루친데』는 슐레겔이 자신의 낭만주의 이념을 체현한 장편소설이다. 낭만주의 문학은 모든 문학적 갈래를 통합하고, 다양한 구성 요소를 섞어 세계를 시화詩化하는 것인데, 기존의 문학 형식은 이러한 낭만 정신을 수용할 수 없기에 슐레겔은 장르의 한계를 초월한 새로운 문학 형식을 구현해냈다. 또한 당시의 관습에서 벗어나 본능에 충실한 사랑, 관능적인 쾌락을 진정한 사랑의 요소라고 주장하며 사랑과 결혼에 대한 새로운 도덕관을 보여주었다.",2,국내도서-소설/시/희곡
314,9788993785654,12485767,시와 진실 2,"12,600원",700원,요한 볼프강 폰 괴테 저/박광자 역,부북스(BooBooks),"괴테가 1808년(59살)에 집필을 시작하여 세상 떠나기 1년 전인 1831년(82살)에 완성한 이 방대한 자서전은 1749년(출생)부터 1776년(27살)에 괴테가 카를 아우구스트 대공의 초빙으로 바이마르로 떠나기 직전까지의 기록으로, 80여 년 괴테의 삶에서 전반부인 3분의 1에 해당한다. 1774년에 《젊은 베르터의 고뇌》로 세상의 관심을 한몸에 받고 릴리 쉐네만과 약혼과 파혼을 겪고 스위스를 여행한 뒤에 새로운 삶을 찾아 바이마르로 출발을 앞둔 지점에서 이 전기는 끝이 난다. 4개의 부(Teil)로 구성된 이 자서전은 각 부마다 다섯 개의 장(Buch)으로 구성되어, 전체가 20개의 장으로 이루어졌다.",2,국내도서-소설/시/희곡
315,9788993785647,12485641,시와 진실 1,"14,400원",800원,요한 볼프강 폰 괴테 저/박광자 역,부북스(BooBooks),"괴테가 1808년(59살)에 집필을 시작하여 세상 떠나기 1년 전인 1831년(82살)에 완성한 이 방대한 자서전은 1749년(출생)부터 1776년(27살)에 괴테가 카를 아우구스트 대공의 초빙으로 바이마르로 떠나기 직전까지의 기록으로, 80여 년 괴테의 삶에서 전반부인 3분의 1에 해당한다. 1774년에 《젊은 베르터의 고뇌》로 세상의 관심을 한몸에 받고 릴리 쉐네만과 약혼과 파혼을 겪고 스위스를 여행한 뒤에 새로운 삶을 찾아 바이마르로 출발을 앞둔 지점에서 이 전기는 끝이 난다. 4개의 부(Teil)로 구성된 이 자서전은 각 부마다 다섯 개의 장(Buch)으로 구성되어, 전체가 20개의 장으로 이루어졌다.",1,국내도서-소설/시/희곡
316,9788966804658,7206380,운라트 선생 또는 어느 폭군의 종말,"25,800원",770원,하인리히 만 저/모명숙 역,지식을만드는지식(지만지),"토마스 만의 형으로 유명한 하인리히 만(1871~1950)이 유미주의에서 벗어나 사회 비판적, 참여문학적 입장에서 쓴 풍자소설(1905)이다. 운라트(독일어로 오물)라는 별명으로 불리는 김나지움 교사 라트 선생이 로자 프뢸리히라는 여가수를 만나 파멸해 가는 과정에서 독일 시민사회 역시 타락했음을 고발하는 이야기로, 토마스 만에 비해 잘 알려지지 않은 하인리히 만의 대표작이다.",3,국내도서-소설/시/희곡
317,9791198716118,126803068,대리석 공장,"11,700원",650원,헤르만 헤세 저/임호일 역,산나북스,"인생의 여정에서 맞닥뜨리는, 뜨겁고 단단한 슬픔과 고독을 적나라하게 묘사한 
헤세의 단편들 2 『대리석 공장』

헤세 사후 1982년에 재출간된 단편집 『이 세상 Diesseits』에는 여덟 편의 단품이 실려 있다. 헤세의 단편들 2 『대리석 공장』에는 그중 네 편의 단편을 실었다. 이 작품들은 유년기, 청년기, 중년기에서 황혼기까지 생의 과정에서 중요한 전환점을 이루는 시기에 겪었던 슬픔을 다뤘다. 

「유년 시절」의 ‘나’는 이웃에 살던 친구 브로지가 봄이 가기 전에 죽을 것 같다는 이야기를 부모에게 전해 듣는다. 「대리석 공장」의 ‘나’는 장애 없이 순탄한 길이 자기 앞에 길게 뻗어 있다고 생각하던 스물네 살의 여름에 대리석 공장 주인의 딸 헬레네에게 사로잡힌다. 그러나 그녀는 ‘나’의 사랑을 거부한다. 「가을 도보 여행」의 ‘나’는 의사가 되어 젊은 날과의 재회를 꿈꾸며 십 년 전에 떠나왔던 곳으로 추억 여행을 떠난다.",2,국내도서-소설/시/희곡
318,9791198716101,126803062,회오리바람,"11,700원",650원,헤르만 헤세 저/임호일 역,산나북스,"청춘의 고뇌와 방황과 불안한 미래를 섬세하고 따뜻하게 그려낸 
헤세의 단편들 1 『회오리바람』

헤세의 단편들 1 『회오리바람』에는 총 네 편의 작품이 실려 있다. 그 가운데 「칠월Heumond」과 「라틴어 학교 학생 Der Lateinschuler」은 헤르만 헤세(Hermann Karl Hesse, 1877~1962)가 1907년에 발표한 단편집 『이 세상 Diesseits』에 실린 다섯 편 가운데 두 편이다. 「회오리바람 Der Zyklon」과 「청춘은 아름다워라 Schon ist die Jugend」는 작가가 1916년에 발표한 단편집 『청춘은 아름다워라』에 처음 실렸다. 앞의 두 작품과 「청춘은 아름다워라」는 작가가 이십 대 후반에 쓴 작품들이며, 생성 시기로 보면 작가가 삼십 대에 쓴 「회오리바람」이 가장 나중에 나온 작품이다.. 여기 실린 단편들은 헤세의 작품들 가운데서도 특히 자전적인 요소가 강하다.",2,국내도서-소설/시/희곡
319,9791186877531,58684501,데미안,"6,930원",380원,헤르만 헤세 저/김세나 역,별글,"별글클래식에서 [NEW 파스텔 에디션] 시리즈를 출시한다. 별처럼 빛나는 고전을 모아 작고 가벼운 문고판으로 엮었으며, 탐낼 만한 예쁜 디자인으로 선보인다. 옛날 번역 그대로 무늬만 바꾼, 표지만 그럴 듯한 책이 아니다. 고전이지만 예스러운 느낌을 최대한 줄이고 문장 하나하나를 가능한 한 쉽게 읽어 내려갈 수 있게 번역했다. 책도 가벼워서 언제든 들고 다니며 틈틈이 볼 수 있는 새로운 고전 시리즈다. 그간 고전이 지닌 고질적인 난해함과 무거운 느낌을 대폭 개선한 이번 시리즈를 읽다 보면, 세계 명작도 시집이나 가벼운 에세이처럼 편안하게 읽을 수 있는 책이라는 사실을 다시금 깨닫게 될 것이다.",3,국내도서-소설/시/희곡
320,9788976047304,147284297,데미안 (큰글자도서),"31,000원",원,헤르만 헤세 저/두행숙 역 ,문예춘추사,"“새는 알에서 나오려고 투쟁한다.”
독일의 대문호 헤르만 헤세의 성장소설
이 시대 방황하는 모든 청춘들의 자화상

《데미안》은 자아와 내면 탐구의 길을 개척한 작품으로서 그 명성이 높다. 하지만 종교와 철학 및 심리학적 맥락을 파악하고 읽어야 제대로 이해할 수 있기에 다소 난해하다는 평을 받고 있기도 하다. ‘에밀 싱클레어의 젊은 날 이야기’란 부제를 단 이 소설은 싱클레어라는 청년의 회고록 형식으로 되어 있으며, 데미안이라는 신비로운 인물을 만남으로써 자기 본연의 모습을 각성하고 자신을 둘러싼 세계에 대한 인식을 새로이 하며 성숙해가는 청년의 내면세계를 그리고 있다.

* 리더스원의 큰글자도서는 글자가 작아 독서에 어려움을 겪는 모든 분들에게 편안한 독서 환경을 제공하기 위해 ‘글자 크기’와 ‘줄 간격’을 일반 단행본보다 ‘120%~150%’ 확대한 책입니다. 시력이 좋지 않거나 글자가 작아 답답함을 느끼는 분들에게 책 읽기의 즐거움을 되찾아 드리고자 합니다.",2,국내도서-소설/시/희곡
321,9791159318603,112586646,변신 / 시골 의사,"10,080원",560원,프란츠 카프카 저/박종대 역,책세상,"존재의 의미를 잃은 채 고독 속에서 살아가는
현대인의 고립되고 소외된 모습

“어느 날 아침, 그레고르 잠자는 불안한 꿈에서 깨어났을 때 침대에서 흉측한 벌레로 변해 있는 자신을 발견했다.”

‘세계 문학사상 가장 빛나는 첫 문장 30선’에 선정된〈변신〉의 첫 문장이다. 〈변신〉은 1912년에 집필을 시작해 1915년에 발표한 중편소설로, 카프카가 표현하고자 한 삶의 진실을 담고 있다고 평가된다.

그레고르는 벌레의 몸에 인간의 정신을 갖고 사는 모순적 존재다. 어느 순간 몸에 서서히 적응되면서 벌레의 삶에 익숙해지는 반면, 가족의 냉대로 정신은 점점 고통에 시달린다. 이제 그레고르에게는 이대로 벌레로 살 것인가, 아니면 인간으로 살 것인가라는 선택이 남는다. 어쩌면 그를 다시 인간으로 변하게 할 수 있는 유일한 동력은 가족의 관심과 애정일지 모른다. 그러나 가족들의 눈에 그레고르는 없어져 주기를 바라는 끔찍한 물건일 뿐이다.",1,국내도서-소설/시/희곡
322,9788932037967,95562838,모험적 독일인 짐블리치시무스,"23,750원",500원,그리멜스하우젠 저/김홍진 역,문학과지성사,,2,국내도서-소설/시/희곡
323,9791187011514,88319747,수레바퀴 아래서 초판본 리커버 고급 벨벳 양장본,"9,000원",500원,헤르만 헤세 저/박지희 역,코너스톤(도서),"강압적인 교육과정과 편협한 어른들이 주는 부담 속에 
파괴되어 가는 어린 영혼의 소리 없는 절규!
초판본 리커버 디자인 고급 양장본으로 만나는 『수레바퀴 아래서』

성적 위주의 교육 속에서 경쟁에 지쳐 자신을 잃어버린 모든 이들에게 공감과 위로를 전하는 『수레바퀴 아래서』는 헤르만 헤세 자신의 청소년기를 반영한 자전적 소설이다. 1906년 오리지널 초판본 『수레바퀴 아래서』를 새롭게 재해석한 리커버 디자인 고급 양장본으로 소장해보자!

총명한 소년 한스는 주위 어른들의 기대에 부응하기 위해 어려운 신학교 입학시험 공부에 매진한다. 좋은 성적으로 시험을 통과한 한스는 신학교에서 감수성이 예민하고 활동적인 하일너를 만나 우정을 나누지만 그만큼 공부에 흥미를 잃어가고, 교사들은 이런 두 사람을 더욱 엄격하게 관리한다.",2,국내도서-소설/시/희곡
324,9788979446265,50322407,데미안,"8,820원",490원,헤르만 헤세 저/이상희 역,책만드는집,"노벨문학상 수상작가 헤르만 헤세의 자전적 소설 『데미안』

헤르만 헤세가 젊은 날의 열정과 고뇌를 떠올리며 써 내려간 『데미안』은 1919년 ‘에밀 싱클레어의 청년 시절의 이야기’라는 부제로 출간되었다. 고뇌하는 청년의 자기 인식 과정을 고찰한 작품으로 제1차세계대전 직후 패전으로 인해 절망 상태에 빠져 있던 독일 청년들에게 깊은 감명을 주었으며, 문학계에도 일대 파장을 일으켰다. 처음에는 익명으로 발표하여 에밀 싱클레어 작품으로 알려졌었던 이 작품은 불안과 혼란의 청춘기의 고뇌와 방황을 1인칭으로 솔직하고 강렬하게 표현함으로써 전후 세대에 계시와도 같은 영향을 미쳤다.

『데미안』은 헤르만 헤세 영혼의 전기라고 할 수 있다. 이 소설은 헤세의 작품 중 크게 성공을 거둔 작품 중 하나이다. 사람들은 이 작품을 ‘청년 운동의 성경’이라고 불렀다. 헤세의 작품은 주로 젊은이들에게 공감을 얻었다. 이러한 이유는 그의 많은 작품이 젊은이들을 주인공으로 하고 있기 때문이다.",1,국내도서-소설/시/희곡
