순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
203,9788976821348,5353515,방황,"8,100원",90원,루쉰 저/서광덕 역,그린비,"1924~25년 사이의 소설 11편이 수록된 『방황』은 중화민국 시기에 중국인들이 체험한 고통과 혼란, 오사운동 이후 길을 잃고 헤매는 지식인들의 모습을 보여 준다. 러시아 평론가 바실리예프는 이런 루쉰의 소설을 비평하며, “루쉰은 중국 대중의 영혼을 반영한 작가이다. 그의 유머적 풍격은 사람들로 하여금 눈물을 흘리게 만든다. 그러므로 루쉰은 단지 중국의 작가일 뿐만 아니라 동시에 세계의 일원이기도 하다”며 극찬한 바 있다.",2,국내도서-소설/시/희곡
204,9788974161996,2943412,삼국지 9,"8,550원",470원,나관중 저/박태원 역,깊은샘,"『소설가 구보씨의 일일』로 유명한 작가 박태원이 완역한 삼국지. 1950년 박태원의 월북으로 중단되었던 『삼국지』가 무려 58년만에 돌아온 셈이다. 이번에 나온 박태원의 삼국지 완역본은 1959년 북한의 국립문학예술서적출판사에서 번역, 출판하기 시작하여 1964년 조선문학예술총동맹출판사에서 총 6권 분량으로 완결된 판본을 저본으로 한 것으로 박태원 삼국지의 결정판이라 할 수 있다. 한국 근대문학사상 최고의 모더니스트로 손꼽히는 작가의 유려한 문체와 양백화에게서 전수받은 해박한 한문 실력이 더해져 그 완성도도 상당?..",7,국내도서-소설/시/희곡
205,9788974161989,2943409,삼국지 8,"8,550원",470원,나관중 저/박태원 역,깊은샘,"『소설가 구보씨의 일일』로 유명한 작가 박태원이 완역한 삼국지. 1950년 박태원의 월북으로 중단되었던 『삼국지』가 무려 58년만에 돌아온 셈이다. 이번에 나온 박태원의 삼국지 완역본은 1959년 북한의 국립문학예술서적출판사에서 번역, 출판하기 시작하여 1964년 조선문학예술총동맹출판사에서 총 6권 분량으로 완결된 판본을 저본으로 한 것으로 박태원 삼국지의 결정판이라 할 수 있다. 한국 근대문학사상 최고의 모더니스트로 손꼽히는 작가의 유려한 문체와 양백화에게서 전수받은 해박한 한문 실력이 더해져 그 완성도도 상당?..",7,국내도서-소설/시/희곡
206,9788974161972,2943408,삼국지 7,"8,550원",470원,나관중 저/박태원 역,깊은샘,"『소설가 구보씨의 일일』로 유명한 작가 박태원이 완역한 삼국지. 1950년 박태원의 월북으로 중단되었던 『삼국지』가 무려 58년만에 돌아온 셈이다. 이번에 나온 박태원의 삼국지 완역본은 1959년 북한의 국립문학예술서적출판사에서 번역, 출판하기 시작하여 1964년 조선문학예술총동맹출판사에서 총 6권 분량으로 완결된 판본을 저본으로 한 것으로 박태원 삼국지의 결정판이라 할 수 있다. 한국 근대문학사상 최고의 모더니스트로 손꼽히는 작가의 유려한 문체와 양백화에게서 전수받은 해박한 한문 실력이 더해져 그 완성도도 상당?..",2,국내도서-소설/시/희곡
207,9788974161965,2937020,삼국지 6,"8,550원",470원,나관중 저/박태원 역,깊은샘,"『소설가 구보씨의 일일』로 유명한 작가 박태원이 완역한 삼국지. 1950년 박태원의 월북으로 중단되었던 『삼국지』가 무려 58년만에 돌아온 셈이다. 이번에 나온 박태원의 삼국지 완역본은 1959년 북한의 국립문학예술서적출판사에서 번역, 출판하기 시작하여 1964년 조선문학예술총동맹출판사에서 총 6권 분량으로 완결된 판본을 저본으로 한 것으로 박태원 삼국지의 결정판이라 할 수 있다. 한국 근대문학사상 최고의 모더니스트로 손꼽히는 작가의 유려한 문체와 양백화에게서 전수받은 해박한 한문 실력이 더해져 그 완성도도 상당?..",2,국내도서-소설/시/희곡
208,9788974161958,2937014,삼국지 5,"8,550원",470원,나관중 저/박태원 역,깊은샘,"『소설가 구보씨의 일일』로 유명한 작가 박태원이 완역한 삼국지. 1950년 박태원의 월북으로 중단되었던 『삼국지』가 무려 58년만에 돌아온 셈이다. 이번에 나온 박태원의 삼국지 완역본은 1959년 북한의 국립문학예술서적출판사에서 번역, 출판하기 시작하여 1964년 조선문학예술총동맹출판사에서 총 6권 분량으로 완결된 판본을 저본으로 한 것으로 박태원 삼국지의 결정판이라 할 수 있다. 한국 근대문학사상 최고의 모더니스트로 손꼽히는 작가의 유려한 문체와 양백화에게서 전수받은 해박한 한문 실력이 더해져 그 완성도도 상당?..",7,국내도서-소설/시/희곡
209,9788972432562,167883,삼국지 2,"4,500원",250원,김광주 역,서문당,,1,국내도서-소설/시/희곡
210,9791158489793,141335761,사세동당 : 하,"18,000원",원,라오서 저/김종도 역/최우석 감수,박이정출판사,"『사세동당』은 저자 라오서(老舍)가 직접 겪고 들은 일을 토대로 쓴 소설로, 4대가 대가족을 이루어 단란하게 살아간다는 뜻을 담고있는 중국의 전통적인 대명사이다. 일본 제국주의의 군화에 짓밟힌 중국 북경의 한 마을을 배경으로 치노인 집안의 사세동당 생활이 파괴되는 과정을 묘사하며 인간군상의 다양한 모습을 보여준다. 그리고 그들이 어떻게 그 험난한 시대를 살아갔는지에 대해 담담하게 이야기를 풀어나간다. 저자는 이 소설을 통해 원한과 복수가 아닌, 전쟁이 없는 이상사회를 지향해야 한다는 메시지를 던진다.

『사세동당』은 상, 중, 하 총 세권으로 이루어져 있다. 각 권에는 『황혹』, 『투생』, 『기황』이라는 부제를 붙여 1, 2, 3부로 나눴다. 제1부는 34장, 2부와 3부는 각각 33장으로 합치면 모두 100장이 된다.",2,국내도서-소설/시/희곡
211,9791128863585,126589691,건안칠자 시선,"16,800원",원,공융 저/문승용 역,지식을만드는지식,"건안 시기의 문학을 주도했던, 당시 일곱 명의 대표적 문인들의 작품이다. 건안 문단은 위진 시기 문단의 서막을 열었다는 평가를 받을 만큼 중국문학사에서 중요한 위치를 차지하고 있다.

건안 전기의 시들은 한나라 말기 동란으로 인해 혼란스러운 사회상과 백성들의 고통스러움을 강개한 필치로 표현한 경우가 많았던 반면, 후기는 문인들이 조조에게 귀의한 이후 정치적 지위를 얻어 조조 일가나 위나라 조정의 은혜를 찬양하거나 연회의 즐거움을 노래하는 시들이 주류를 이루었음을 알 수 있다. 이처럼 두 가지 양상으로 구분되는 건안 시가들의 성격을 통해 당시 사회 변화에 따른 정치 전개 정황에 대해서도 헤아려 볼 수 있다.",3,국내도서-소설/시/희곡
212,9788967358570,97163476,포스트 라이프,"10,800원",600원,"왕웨이롄,하오징팡 등저/김택규 역",글항아리,"중국 바링허우 대표작가 
경계문학·SF문학 단편선

묘보설림 시리즈 제13권 『포스트 라이프』 출간

중국 젊은 작가들의 대표 SF·경계문학 작품선 『포스트 라이프』가 묘보설림 제13권으로 나왔다. 미래세계 인간이 자신의 의식을 파일 칩으로 만들어 영생을 얻을 수 있는 과학적 쾌거를 이뤘다. 그러나 극비리에 최종 실험 단계에 있는 이 프로젝트의 구성원 중 한 명이 ‘의식’ 마이크로칩을 분실하는 사건이 벌어지면서 발칵 뒤집히고, 의식 칩을 찾아 나서는 숨 막히는 과정과 그에 얽힌 과거의 여러 사건들이 수면에 드러난다. 이와 같은 내용을 다루는 표제작 왕웨이롄의 「포스트 라이프」는 가까운 미래 인류가 처하게 될지도 모를 극한의 상황을 철학적 질문과 잘 맞물리게 아름다운 수작으로 그려냈다.",2,국내도서-소설/시/희곡
213,9791190305105,78873010,하지미지,"13,500원",750원,궈징밍 저/김선영 역,위즈덤하우스,"그 도시에 하지는 오지 않는다… 녹나무 향기에 깨어나는 영원한 여름의 기억 
중국 로맨스 드라마 Top 3! 2017년 방영 중국 인기 드라마 [하지미지] 원작 소설 

“푸샤오쓰와 루즈앙은 천사인 걸까? 리샤는 아무리 사람이 많은 거리에서라도 그 둘은 쉽게 찾아낼 수 있을 거라고 생각했다.” 누리고 있는 그 순간에도 아쉬운 시간들이 있다. 『하지미지 : 돌아오지 않는 우리의 그 여름날』은 눈부신 한여름의 햇빛과 향기 짙은 녹나무의 초록빛 그늘을 배경으로 모든 이의 마음에 아로새겨진 그 아쉽고도 그리운 청춘의 시간을 다시 눈앞에 불러들인다. 열일곱 살부터 열아홉 살, 고등학교 3년 동안의 서툴고도 눈부신 젊음과 힘겨운 성장, 풋풋한 사랑을 그려낸다. 

녹나무가 우거진 도시 첸촨의 명문 학교인 첸촨일중 고등학교에 진학한 리샤.",2,국내도서-소설/시/희곡
214,9791196561871,74311390,암시,"16,200원",900원,한사오궁 저/문현선 역,책과이음,"노벨문학상 후보로 꾸준히 거론되고 있는 중국 최고의 지성 한사오궁이 쓴 소설 『암시』는 이미지에 관한 책으로, 작가 스스로 새로운 시도라고 밝힌 작품이다. 기묘한 형식과 색다른 주제로 직조된 이 책은 다양한 이미지가 우리 삶에서 어떤 작용을 하는지 탐색한다. 과거의 시간에 갇혀 아무 말 없이 움츠리고 있는 기억 속 이미지는 우리에게 끊임없이 말을 건네며, 무수한 언어 밖 이미지 또한 우리 사회의 정치와 경제, 폭력과 도시화, 그리고 문명의 발전에 개입한다. 작가는 문화대혁명 시기의 온갖 선전과 구호부터 현대의 일상에 이르기까지, 시종일관 사색적인 목소리로 담담히 서술을 이어나간다. 총 4부 112개의 꼭지로 나뉜 이 소설은 오랜 친구 사이의 단순하고 일상적인 화제에서 시작해 어느덧 숨 가쁘고 내밀한 비밀로 나아가는 듯한 신선한 감각을 선물하는 실험적 작품이다.",2,국내도서-소설/시/희곡
215,9788963272016,7463108,미식가,"11,400원",120원,"루원푸 저/권소영,조성환 공역",글누림,"쑤저우 요리를 두고 국영식당의 사장과 미식가의 대결이 펼쳐진다! 

그동안 요리사들의 갈등과 실력 대결, 성공을 주제로 잡은 스토리는 많았다. 여기 요리에 관한 이야기지만, 우리가 봐왔던 소재와는 그 주제가 조금 다른 책을 소개하고자 한다. 한 사람은 미식가고, 다른 한 사람은 국영식당 사장이다. 두 인물 다 '먹는 것'에 일가견이 있기에 서로 친밀한 관계를 유지할 것으로 예상하지만, 이 관계의 틀을 깨는 것이 바로 이 소설의 핵심이다. ‘맛의 욕망’과 ‘개혁’이라는 이름으로 이 둘은 서로 갈등하는 인물들이며, 반대의 입장에 서 있다. ‘요리’라는 익숙한 소재에서 ‘특별하고 기발한’ 이야기를 풀어내고 있는 이 소설은 독자의 관심을 이끌어낼 만한 힘을 가지고 있다. 

돈 많은 자본가인 미식가 ‘주쯔예’는 맛있는 음식을 먹으러 돌아다니고 자나 깨나 먹을 생각만 하지만 아무거나 먹지는 않는다. 이러한 미식가를 반대하는 것이 훗날 국영식당의 사장이 되는 ‘가오샤오팅’이다.",2,국내도서-소설/시/희곡
216,9788974162009,2943413,삼국지 10,"8,550원",470원,나관중 저/박태원 역,깊은샘,"『소설가 구보씨의 일일』로 유명한 작가 박태원이 완역한 삼국지. 1950년 박태원의 월북으로 중단되었던 『삼국지』가 무려 58년만에 돌아온 셈이다. 이번에 나온 박태원의 삼국지 완역본은 1959년 북한의 국립문학예술서적출판사에서 번역, 출판하기 시작하여 1964년 조선문학예술총동맹출판사에서 총 6권 분량으로 완결된 판본을 저본으로 한 것으로 박태원 삼국지의 결정판이라 할 수 있다. 한국 근대문학사상 최고의 모더니스트로 손꼽히는 작가의 유려한 문체와 양백화에게서 전수받은 해박한 한문 실력이 더해져 그 완성도도 상당?..",2,국내도서-소설/시/희곡
217,9788972432579,167880,삼국지 3,"4,500원",250원,김광주 역,서문당,,2,국내도서-소설/시/희곡
218,9788972432609,167879,삼국지 6,"4,500원",250원,김광주 역,서문당,,2,국내도서-소설/시/희곡
219,9788972432586,167872,삼국지 4,"4,500원",250원,김광주 역,서문당,,2,국내도서-소설/시/희곡
220,9788972432593,167869,삼국지 5,"4,500원",250원,김광주 역,서문당,,2,국내도서-소설/시/희곡
221,9788972432555,43624,삼국지 1,"4,500원",250원,김광주 역,서문당,,2,국내도서-소설/시/희곡
